,0,1,2,3,4,5,6,7,output
4222,usual,very_crit,foster,3,convenient,1,nonprob,priority,0
2316,usual,improper,incomplete,3,critical,1,slightly_prob,recommended,0
5857,pretentious,less_proper,foster,1,less_conv,0,problematic,priority,0
2157,usual,improper,completed,more,critical,1,problematic,recommended,0
9256,great_pret,proper,incomplete,more,less_conv,0,slightly_prob,priority,0
6072,pretentious,improper,complete,1,less_conv,0,problematic,recommended,0
2416,usual,improper,foster,1,critical,0,slightly_prob,priority,0
5629,pretentious,less_proper,incomplete,1,convenient,1,slightly_prob,priority,0
8710,great_pret,proper,complete,2,convenient,1,problematic,priority,0
814,usual,proper,foster,more,convenient,0,slightly_prob,priority,0
11178,great_pret,improper,foster,more,convenient,0,nonprob,recommended,0
6115,pretentious,improper,complete,2,convenient,1,slightly_prob,priority,0
5987,pretentious,less_proper,foster,3,critical,1,nonprob,not_recom,1
944,usual,less_proper,complete,2,less_conv,0,problematic,not_recom,1
12032,great_pret,critical,foster,3,critical,0,problematic,not_recom,1
10760,great_pret,improper,completed,more,convenient,1,slightly_prob,not_recom,1
1607,usual,less_proper,foster,2,critical,0,slightly_prob,not_recom,1
11783,great_pret,critical,incomplete,3,convenient,1,nonprob,not_recom,1
6161,pretentious,improper,complete,3,convenient,0,slightly_prob,not_recom,1
2009,usual,improper,completed,2,convenient,1,nonprob,not_recom,1
1583,usual,less_proper,foster,2,convenient,1,problematic,not_recom,1
3563,usual,very_crit,complete,2,critical,1,problematic,not_recom,1
10466,great_pret,improper,complete,2,critical,0,problematic,not_recom,1
7895,pretentious,very_crit,complete,3,convenient,1,nonprob,not_recom,1
4547,pretentious,proper,completed,1,convenient,1,nonprob,not_recom,1
9488,great_pret,proper,foster,more,critical,0,nonprob,not_recom,1
2669,usual,critical,complete,2,less_conv,0,slightly_prob,not_recom,1
8522,pretentious,very_crit,foster,2,critical,0,problematic,not_recom,1
12695,great_pret,very_crit,incomplete,more,convenient,0,slightly_prob,not_recom,1
8330,pretentious,very_crit,incomplete,3,convenient,1,slightly_prob,not_recom,1
12194,great_pret,very_crit,complete,2,critical,0,problematic,not_recom,1
10775,great_pret,improper,completed,more,less_conv,1,nonprob,not_recom,1
6677,pretentious,improper,incomplete,more,less_conv,1,problematic,not_recom,1
8432,pretentious,very_crit,foster,1,convenient,0,problematic,not_recom,1
9680,great_pret,less_proper,complete,more,convenient,1,slightly_prob,not_recom,1
9638,great_pret,less_proper,complete,3,less_conv,0,problematic,not_recom,1
1298,usual,less_proper,incomplete,1,convenient,0,nonprob,not_recom,1
2531,usual,improper,foster,3,critical,1,nonprob,not_recom,1
11003,great_pret,improper,incomplete,more,critical,0,slightly_prob,not_recom,1
7892,pretentious,very_crit,complete,3,convenient,0,problematic,not_recom,1
365,usual,proper,completed,3,critical,0,slightly_prob,not_recom,1
7001,pretentious,critical,complete,2,less_conv,1,problematic,not_recom,1
3116,usual,critical,incomplete,2,critical,0,nonprob,not_recom,1
6626,pretentious,improper,incomplete,3,critical,0,nonprob,not_recom,1
2765,usual,critical,complete,more,convenient,1,nonprob,not_recom,1
5189,pretentious,less_proper,complete,1,convenient,0,slightly_prob,not_recom,1
7499,pretentious,critical,incomplete,3,critical,1,nonprob,not_recom,1
5684,pretentious,less_proper,incomplete,2,convenient,1,slightly_prob,not_recom,1
2522,usual,improper,foster,3,critical,0,nonprob,not_recom,1
7742,pretentious,critical,foster,more,less_conv,0,nonprob,not_recom,1
3782,usual,very_crit,completed,3,convenient,0,nonprob,not_recom,1
5621,pretentious,less_proper,incomplete,1,convenient,0,slightly_prob,not_recom,1
4262,usual,very_crit,foster,3,critical,1,slightly_prob,not_recom,1
6683,pretentious,improper,incomplete,more,critical,0,slightly_prob,not_recom,1
9995,great_pret,less_proper,incomplete,2,convenient,0,slightly_prob,not_recom,1
3170,usual,critical,incomplete,3,critical,0,nonprob,not_recom,1
1112,usual,less_proper,completed,1,less_conv,1,slightly_prob,not_recom,1
2783,usual,critical,complete,more,less_conv,1,nonprob,not_recom,1
4664,pretentious,proper,completed,3,less_conv,0,nonprob,not_recom,1
3623,usual,very_crit,complete,more,convenient,0,slightly_prob,not_recom,1
3404,usual,critical,foster,more,convenient,0,nonprob,not_recom,1
9611,great_pret,less_proper,complete,2,critical,1,problematic,not_recom,1
2777,usual,critical,complete,more,less_conv,0,slightly_prob,not_recom,1
12188,great_pret,very_crit,complete,2,critical,0,nonprob,not_recom,1
3665,usual,very_crit,complete,more,critical,1,nonprob,not_recom,1
2432,usual,improper,foster,2,convenient,0,nonprob,not_recom,1
1664,usual,less_proper,foster,3,critical,0,problematic,not_recom,1
1931,usual,improper,complete,more,critical,0,slightly_prob,not_recom,1
11078,great_pret,improper,foster,2,convenient,0,problematic,not_recom,1
11966,great_pret,critical,foster,2,less_conv,1,slightly_prob,not_recom,1
7352,pretentious,critical,incomplete,1,convenient,0,problematic,not_recom,1
11813,great_pret,critical,incomplete,3,critical,0,slightly_prob,not_recom,1
7028,pretentious,critical,complete,3,convenient,0,problematic,not_recom,1
7757,pretentious,critical,foster,more,less_conv,1,problematic,not_recom,1
7484,pretentious,critical,incomplete,3,less_conv,1,slightly_prob,not_recom,1
6305,pretentious,improper,completed,1,critical,0,slightly_prob,not_recom,1
12137,great_pret,very_crit,complete,1,critical,0,slightly_prob,not_recom,1
7406,pretentious,critical,incomplete,2,convenient,0,problematic,not_recom,1
7397,pretentious,critical,incomplete,1,critical,1,problematic,not_recom,1
2876,usual,critical,completed,2,convenient,1,slightly_prob,not_recom,1
3680,usual,very_crit,completed,1,convenient,0,problematic,not_recom,1
7358,pretentious,critical,incomplete,1,convenient,1,slightly_prob,not_recom,1
500,usual,proper,incomplete,2,convenient,1,slightly_prob,not_recom,1
12329,great_pret,very_crit,completed,1,convenient,1,problematic,not_recom,1
11369,great_pret,critical,complete,3,less_conv,1,nonprob,not_recom,1
10655,great_pret,improper,completed,2,convenient,1,problematic,not_recom,1
5501,pretentious,less_proper,completed,2,critical,1,nonprob,not_recom,1
9740,great_pret,less_proper,completed,1,less_conv,0,nonprob,not_recom,1
4781,pretentious,proper,incomplete,1,less_conv,1,nonprob,not_recom,1
1943,usual,improper,complete,more,critical,1,problematic,not_recom,1
12935,great_pret,very_crit,foster,more,less_conv,1,nonprob,not_recom,1
7667,pretentious,critical,foster,2,critical,1,problematic,not_recom,1
10418,great_pret,improper,complete,1,critical,1,slightly_prob,not_recom,1
8894,great_pret,proper,completed,1,critical,0,nonprob,not_recom,1
12164,great_pret,very_crit,complete,2,convenient,1,slightly_prob,not_recom,1
2429,usual,improper,foster,1,critical,1,problematic,not_recom,1
10604,great_pret,improper,completed,1,less_conv,0,nonprob,not_recom,1
6059,pretentious,improper,complete,1,convenient,1,nonprob,not_recom,1
7427,pretentious,critical,incomplete,2,less_conv,1,nonprob,not_recom,1
6986,pretentious,critical,complete,2,less_conv,0,nonprob,not_recom,1
7064,pretentious,critical,complete,3,critical,0,problematic,not_recom,1
4037,usual,very_crit,incomplete,3,critical,0,slightly_prob,not_recom,1
6515,pretentious,improper,incomplete,1,less_conv,1,problematic,not_recom,1
2735,usual,critical,complete,3,less_conv,1,problematic,not_recom,1
11735,great_pret,critical,incomplete,2,convenient,1,problematic,not_recom,1
6236,pretentious,improper,complete,more,less_conv,0,problematic,not_recom,1
11525,great_pret,critical,completed,2,less_conv,0,slightly_prob,not_recom,1
9389,great_pret,proper,foster,2,critical,1,nonprob,not_recom,1
3407,usual,critical,foster,more,convenient,0,slightly_prob,not_recom,1
290,usual,proper,completed,2,less_conv,0,nonprob,not_recom,1
3962,usual,very_crit,incomplete,2,less_conv,0,nonprob,not_recom,1
12593,great_pret,very_crit,incomplete,2,convenient,1,nonprob,not_recom,1
9962,great_pret,less_proper,incomplete,1,less_conv,0,problematic,not_recom,1
5249,pretentious,less_proper,complete,2,convenient,1,nonprob,not_recom,1
3845,usual,very_crit,completed,more,convenient,1,nonprob,not_recom,1
10652,great_pret,improper,completed,2,convenient,1,slightly_prob,not_recom,1
9476,great_pret,proper,foster,more,less_conv,0,problematic,not_recom,1
9896,great_pret,less_proper,completed,more,convenient,1,slightly_prob,not_recom,1
8501,pretentious,very_crit,foster,2,less_conv,0,slightly_prob,not_recom,1
11480,great_pret,critical,completed,1,less_conv,1,slightly_prob,not_recom,1
8054,pretentious,very_crit,completed,2,convenient,0,problematic,not_recom,1
3530,usual,very_crit,complete,2,less_conv,0,nonprob,not_recom,1
7430,pretentious,critical,incomplete,2,less_conv,1,slightly_prob,not_recom,1
11552,great_pret,critical,completed,2,critical,1,slightly_prob,not_recom,1
6878,pretentious,improper,foster,more,less_conv,0,nonprob,not_recom,1
5066,pretentious,proper,foster,2,critical,0,problematic,not_recom,1
6548,pretentious,improper,incomplete,2,convenient,1,slightly_prob,not_recom,1
6134,pretentious,improper,complete,2,less_conv,1,slightly_prob,not_recom,1
5513,pretentious,less_proper,completed,3,convenient,0,slightly_prob,not_recom,1
4055,usual,very_crit,incomplete,more,convenient,0,slightly_prob,not_recom,1
10181,great_pret,less_proper,foster,1,less_conv,1,nonprob,not_recom,1
4529,pretentious,proper,complete,more,critical,1,nonprob,not_recom,1
4373,pretentious,proper,complete,1,critical,1,problematic,not_recom,1
9662,great_pret,less_proper,complete,3,critical,1,slightly_prob,not_recom,1
326,usual,proper,completed,3,convenient,0,nonprob,not_recom,1
9644,great_pret,less_proper,complete,3,less_conv,1,slightly_prob,not_recom,1
7946,pretentious,very_crit,complete,more,convenient,0,problematic,not_recom,1
4748,pretentious,proper,completed,more,critical,1,slightly_prob,not_recom,1
2357,usual,improper,incomplete,more,less_conv,1,problematic,not_recom,1
9596,great_pret,less_proper,complete,2,critical,0,nonprob,not_recom,1
8471,pretentious,very_crit,foster,1,critical,1,nonprob,not_recom,1
5492,pretentious,less_proper,completed,2,critical,0,nonprob,not_recom,1
8441,pretentious,very_crit,foster,1,convenient,1,problematic,not_recom,1
11987,great_pret,critical,foster,2,critical,1,problematic,not_recom,1
9041,great_pret,proper,completed,more,less_conv,0,slightly_prob,not_recom,1
4259,usual,very_crit,foster,3,critical,1,nonprob,not_recom,1
20,usual,proper,complete,1,less_conv,0,nonprob,not_recom,1
7646,pretentious,critical,foster,2,less_conv,1,slightly_prob,not_recom,1
4283,usual,very_crit,foster,more,convenient,1,problematic,not_recom,1
4802,pretentious,proper,incomplete,1,critical,1,slightly_prob,not_recom,1
3161,usual,critical,incomplete,3,less_conv,1,nonprob,not_recom,1
2666,usual,critical,complete,2,less_conv,0,nonprob,not_recom,1
12920,great_pret,very_crit,foster,more,convenient,1,slightly_prob,not_recom,1
5027,pretentious,proper,foster,2,convenient,0,slightly_prob,not_recom,1
9734,great_pret,less_proper,completed,1,convenient,1,slightly_prob,not_recom,1
8096,pretentious,very_crit,completed,2,critical,1,slightly_prob,not_recom,1
5579,pretentious,less_proper,completed,more,convenient,1,problematic,not_recom,1
4673,pretentious,proper,completed,3,less_conv,1,nonprob,not_recom,1
11861,great_pret,critical,incomplete,more,less_conv,1,problematic,not_recom,1
2858,usual,critical,completed,1,critical,1,slightly_prob,not_recom,1
5162,pretentious,proper,foster,more,less_conv,1,slightly_prob,not_recom,1
7481,pretentious,critical,incomplete,3,less_conv,1,nonprob,not_recom,1
8018,pretentious,very_crit,completed,1,less_conv,0,problematic,not_recom,1
2258,usual,improper,incomplete,2,critical,0,problematic,not_recom,1
2681,usual,critical,complete,2,less_conv,1,problematic,not_recom,1
10139,great_pret,less_proper,incomplete,more,critical,0,slightly_prob,not_recom,1
467,usual,proper,incomplete,1,less_conv,1,problematic,not_recom,1
11711,great_pret,critical,incomplete,1,critical,1,nonprob,not_recom,1
7277,pretentious,critical,completed,3,critical,0,slightly_prob,not_recom,1
44,usual,proper,complete,1,critical,0,problematic,not_recom,1
12668,great_pret,very_crit,incomplete,3,less_conv,1,slightly_prob,not_recom,1
6863,pretentious,improper,foster,more,convenient,0,slightly_prob,not_recom,1
10625,great_pret,improper,completed,1,critical,0,slightly_prob,not_recom,1
7955,pretentious,very_crit,complete,more,convenient,1,problematic,not_recom,1
1385,usual,less_proper,incomplete,2,less_conv,1,problematic,not_recom,1
8342,pretentious,very_crit,incomplete,3,less_conv,0,problematic,not_recom,1
5084,pretentious,proper,foster,3,convenient,0,problematic,not_recom,1
1040,usual,less_proper,complete,more,convenient,1,slightly_prob,not_recom,1
12503,great_pret,very_crit,completed,more,less_conv,1,nonprob,not_recom,1
836,usual,proper,foster,more,less_conv,0,problematic,not_recom,1
9950,great_pret,less_proper,incomplete,1,convenient,1,slightly_prob,not_recom,1
5693,pretentious,less_proper,incomplete,2,less_conv,0,slightly_prob,not_recom,1
6095,pretentious,improper,complete,1,critical,1,nonprob,not_recom,1
3275,usual,critical,foster,1,less_conv,1,problematic,not_recom,1
2771,usual,critical,complete,more,convenient,1,problematic,not_recom,1
9377,great_pret,proper,foster,2,less_conv,1,problematic,not_recom,1
626,usual,proper,incomplete,more,less_conv,1,slightly_prob,not_recom,1
8990,great_pret,proper,completed,3,less_conv,0,problematic,not_recom,1
2726,usual,critical,complete,3,less_conv,0,problematic,not_recom,1
7631,pretentious,critical,foster,2,convenient,1,problematic,not_recom,1
9404,great_pret,proper,foster,3,convenient,0,problematic,not_recom,1
8345,pretentious,very_crit,incomplete,3,less_conv,1,nonprob,not_recom,1
10514,great_pret,improper,complete,3,critical,0,nonprob,not_recom,1
8753,great_pret,proper,complete,3,convenient,0,slightly_prob,not_recom,1
665,usual,proper,foster,1,convenient,1,problematic,not_recom,1
2162,usual,improper,incomplete,1,convenient,0,nonprob,not_recom,1
4034,usual,very_crit,incomplete,3,critical,0,nonprob,not_recom,1
281,usual,proper,completed,2,convenient,1,nonprob,not_recom,1
1835,usual,improper,complete,2,critical,1,problematic,not_recom,1
12677,great_pret,very_crit,incomplete,3,critical,0,slightly_prob,not_recom,1
9566,great_pret,less_proper,complete,2,convenient,0,problematic,not_recom,1
10409,great_pret,improper,complete,1,critical,0,slightly_prob,not_recom,1
2246,usual,improper,incomplete,2,less_conv,1,slightly_prob,not_recom,1
6716,pretentious,improper,foster,1,less_conv,0,nonprob,not_recom,1
2972,usual,critical,completed,more,convenient,0,nonprob,not_recom,1
11588,great_pret,critical,completed,3,less_conv,1,slightly_prob,not_recom,1
9539,great_pret,less_proper,complete,1,less_conv,1,problematic,not_recom,1
9893,great_pret,less_proper,completed,more,convenient,1,nonprob,not_recom,1
4265,usual,very_crit,foster,3,critical,1,problematic,not_recom,1
